,zip_code,CBSA Title,MSA_central_outlying,pct_black_alone,pop_black_alone,pct_below_poverty,pct_below_poverty_white_alone,pct_below_poverty_black_alone,pct_below_poverty_asian_alone,pct_below_poverty_hispanic,quartiles_pct_below_poverty,pct_change_16_to_21_pct_below_poverty_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_21_pct_homeownership_black_alone,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt,pct_hh_with_broadband_internet_subscriptions,pct_hh_with_broadband_internet_subscriptions_white_alone,pct_hh_with_broadband_internet_subscriptions_black_alone,pct_hh_with_broadband_internet_subscriptions_asian_alone,pct_hh_with_broadband_internet_subscriptions_hispanic,quartiles_pct_hh_with_broadband_internet_subscriptions,pct_bach_degree_or_higher_white_alone,pct_bach_degree_or_higher_black_alone,pct_bach_degree_or_higher_asian_alone,pct_bach_degree_or_higher_hispanic,quartiles_pct_bach_degree_or_higher_white_alone,quartiles_pct_bach_degree_or_higher_black_alone,quartiles_pct_bach_degree_or_higher_asian_alone,quartiles_pct_bach_degree_or_higher_hispanic
171,37342,"Tullahoma-Manchester, TN",Central,0.1,5.0,25.4,26.3,100.0,25.0,0.0,Top 25% of geographies,33.3,77.3,79.1,,,38.7,26-50% of geographies,,200.0,14.0,78.0,108.0,80.0,10.0,70.0,,2.0,,2.0,,4.0,4.0,,,,,,,4197440.0,279756.0,1236110.0,2681574.0,1366050.0,242896.0,1123154.0,,31866.0,,31866.0,,36860.0,36860.0,,,,,,,77.5,80.8,,100.0,34.0,Bottom 25% of geographies,15.8,0.0,0.0,11.4,26-50% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,26-50% of geographies
172,37343,"Chattanooga, TN-GA",Central,5.5,2268.0,6.3,6.3,8.7,0.1,9.6,26-50% of geographies,-11.2,76.2,78.9,33.1,81.2,66.0,26-50% of geographies,0.8,1962.0,244.0,402.0,1316.0,216.0,80.0,132.0,4.0,46.0,34.0,12.0,,28.0,6.0,18.0,4.0,38.0,12.0,20.0,6.0,112798662.0,7600491.0,19525251.0,85672920.0,8794378.0,2677468.0,5411711.0,705198.0,549272.0,372776.0,176496.0,,842867.0,39430.0,730238.0,73200.0,1154794.0,834264.0,287406.0,33124.0,93.2,92.8,94.6,100.0,96.8,51-75% of geographies,36.7,36.9,51.5,22.6,Top 25% of geographies,Top 25% of geographies,51-75% of geographies,51-75% of geographies
173,37345,"Tullahoma-Manchester, TN",Outlying,3.8,97.0,6.5,6.2,24.7,0.0,2.5,26-50% of geographies,18.6,79.9,82.1,73.4,79.9,15.5,51-75% of geographies,-0.2,126.0,12.0,24.0,90.0,32.0,12.0,20.0,,,,,,2.0,,2.0,,,,,,4727818.0,127543.0,215605.0,4384670.0,306832.0,127543.0,179289.0,,,,,,11500.0,,11500.0,,,,,,75.2,73.8,69.1,100.0,100.0,Bottom 25% of geographies,16.9,0.0,0.0,0.0,26-50% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
174,37347,"Chattanooga, TN-GA",Outlying,5.1,420.0,17.2,16.4,47.6,0.0,0.0,51-75% of geographies,47.6,80.1,79.5,84.4,100.0,73.9,51-75% of geographies,18.9,490.0,72.0,98.0,320.0,98.0,46.0,52.0,,,,,,,,,,10.0,,10.0,,17462352.0,1049726.0,3488804.0,12923822.0,1537634.0,369772.0,1167862.0,,,,,,,,,,788070.0,,788070.0,,85.4,83.7,100.0,100.0,100.0,26-50% of geographies,13.9,0.0,0.0,0.0,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
175,37348,,Outlying,0.0,0.0,19.1,19.1,,,,Top 25% of geographies,,80.8,80.8,,,,51-75% of geographies,,82.0,2.0,18.0,62.0,16.0,,16.0,,,,,,,,,,,,,,1210081.0,37650.0,695502.0,476928.0,692302.0,,692302.0,,,,,,,,,,,,,,69.5,69.5,,,,Bottom 25% of geographies,18.1,,,,26-50% of geographies,,,
176,37350,"Chattanooga, TN-GA",Central,1.2,24.0,2.9,2.6,33.3,0.0,,Bottom 25% of geographies,-25.0,95.5,95.4,100.0,100.0,,Top 25% of geographies,41.0,122.0,18.0,14.0,90.0,8.0,4.0,4.0,,,,,,,,,,,,,,5137266.0,393632.0,678676.0,4064958.0,57894.0,20554.0,37340.0,,,,,,,,,,,,,,97.3,97.2,100.0,100.0,,Top 25% of geographies,84.8,0.0,100.0,,Top 25% of geographies,Bottom 25% of geographies,Top 25% of geographies,
177,37351,"Chattanooga, TN-GA",Central,12.1,35.0,17.2,7.3,100.0,,,51-75% of geographies,,80.0,85.7,0.0,,,51-75% of geographies,,2.0,,,2.0,,,,,,,,,,,,,,,,,50200.0,,,50200.0,,,,,,,,,,,,,,,,,87.2,82.0,100.0,,,26-50% of geographies,63.7,0.0,,,Top 25% of geographies,Bottom 25% of geographies,,
178,37352,"Tullahoma-Manchester, TN",Outlying,3.0,94.0,10.7,11.2,0.0,0.0,0.0,26-50% of geographies,-12.6,82.1,80.9,98.5,100.0,100.0,51-75% of geographies,71.9,206.0,26.0,76.0,104.0,74.0,18.0,56.0,,,,,,,,,,4.0,,4.0,,3510158.0,257692.0,1693788.0,1558678.0,1212362.0,130542.0,1081820.0,,,,,,,,,,88974.0,,88974.0,,69.9,68.6,60.0,100.0,100.0,Bottom 25% of geographies,18.6,0.0,100.0,0.0,26-50% of geographies,Bottom 25% of geographies,Top 25% of geographies,Bottom 25% of geographies
179,37353,"Cleveland, TN",Central,1.4,69.0,12.9,11.2,2.9,,51.6,51-75% of geographies,2.9,82.1,83.1,52.3,,41.1,51-75% of geographies,52.3,208.0,22.0,36.0,150.0,12.0,2.0,10.0,,2.0,2.0,,,2.0,,2.0,,2.0,,2.0,,9231658.0,519304.0,1167878.0,7544478.0,766402.0,16320.0,750082.0,,41664.0,41664.0,,,41666.0,,41666.0,,41164.0,,41164.0,,82.7,84.1,100.0,,48.6,26-50% of geographies,32.7,0.0,,50.0,51-75% of geographies,Bottom 25% of geographies,,Top 25% of geographies
180,37354,,Outlying,1.7,297.0,16.0,16.1,20.2,,17.8,51-75% of geographies,20.2,73.1,75.7,55.9,,19.9,26-50% of geographies,-9.9,1086.0,36.0,110.0,940.0,84.0,20.0,64.0,,,,,,,,,,,,,,27798358.0,3234183.0,5659618.0,18904556.0,3770418.0,959736.0,2810682.0,,,,,,,,,,,,,,88.8,88.1,100.0,,100.0,51-75% of geographies,13.0,3.8,,0.0,Bottom 25% of geographies,26-50% of geographies,,Bottom 25% of geographies
181,37355,"Tullahoma-Manchester, TN",Central,3.7,1056.0,13.8,13.7,11.8,21.5,40.6,51-75% of geographies,8.0,67.3,68.0,21.6,85.7,59.8,26-50% of geographies,-43.4,1356.0,168.0,354.0,834.0,382.0,142.0,240.0,,8.0,4.0,4.0,,20.0,6.0,14.0,,18.0,,14.0,4.0,72298514.0,6985854.0,14192104.0,51120556.0,13743184.0,6691910.0,7051275.0,,106426.0,48654.0,57772.0,,1753066.0,73682.0,1679384.0,,1980978.0,,1640876.0,340102.0,79.1,78.9,97.9,100.0,74.2,Bottom 25% of geographies,23.4,31.4,8.8,10.5,51-75% of geographies,51-75% of geographies,Bottom 25% of geographies,26-50% of geographies
182,37356,,Outlying,0.8,22.0,16.2,17.0,100.0,0.0,54.7,51-75% of geographies,42.9,65.4,64.0,,87.2,100.0,Bottom 25% of geographies,,206.0,10.0,28.0,168.0,32.0,8.0,22.0,2.0,,,,,,,,,4.0,,,4.0,5646044.0,281526.0,973937.0,4390582.0,1108182.0,192146.0,869037.0,47000.0,,,,,,,,,129424.0,,,129424.0,86.7,86.0,,100.0,82.1,26-50% of geographies,33.5,0.0,0.0,52.8,51-75% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Top 25% of geographies
183,37357,"McMinnville, TN",Central,7.3,408.0,15.2,11.1,64.7,0.0,18.8,51-75% of geographies,-2.4,82.8,87.5,50.0,0.0,53.4,51-75% of geographies,-48.8,488.0,38.0,146.0,304.0,142.0,26.0,108.0,8.0,2.0,,2.0,,,,,,,,,,24399904.0,727364.0,9370302.0,14302238.0,7580848.0,556258.0,6818276.0,206314.0,3450.0,,3450.0,,,,,,,,,,73.7,79.2,51.9,100.0,81.1,Bottom 25% of geographies,17.9,22.8,100.0,1.7,26-50% of geographies,51-75% of geographies,Top 25% of geographies,26-50% of geographies
184,37359,,Outlying,6.1,66.0,14.7,12.2,1.5,,,51-75% of geographies,-1.2,89.7,90.7,72.3,,,Top 25% of geographies,-27.7,56.0,2.0,8.0,46.0,8.0,2.0,6.0,,,,,,2.0,,2.0,,,,,,485650.0,7334.0,41576.0,436742.0,39220.0,7334.0,31886.0,,,,,,9690.0,,9690.0,,,,,,68.9,68.3,100.0,,,Bottom 25% of geographies,20.4,0.0,,,26-50% of geographies,Bottom 25% of geographies,,
185,37360,"Tullahoma-Manchester, TN",Central,0.4,7.0,9.9,11.1,85.7,0.0,0.0,26-50% of geographies,,76.6,75.8,0.0,,,26-50% of geographies,,66.0,2.0,18.0,46.0,10.0,,10.0,,,,,,,,,,,,,,1515127.0,41664.0,678829.0,794634.0,198110.0,,198110.0,,,,,,,,,,,,,,86.9,86.8,14.3,100.0,100.0,26-50% of geographies,30.7,0.0,0.0,100.0,51-75% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Top 25% of geographies
186,37361,"Cleveland, TN",Outlying,0.0,0.0,2.5,2.7,,0.0,,Bottom 25% of geographies,,76.8,77.8,,,,26-50% of geographies,,84.0,4.0,16.0,64.0,8.0,2.0,6.0,,,,,,,,,,,,,,3763083.0,46030.0,763836.0,2953218.0,176902.0,41666.0,135236.0,,,,,,,,,,,,,,81.8,80.3,,100.0,,26-50% of geographies,10.3,,100.0,,Bottom 25% of geographies,,Top 25% of geographies,
187,37362,"Cleveland, TN",Outlying,0.0,0.0,16.4,16.8,,,0.0,51-75% of geographies,,79.8,78.2,,,,51-75% of geographies,,122.0,18.0,36.0,68.0,38.0,14.0,22.0,2.0,,,,,2.0,,2.0,,,,,,3110492.0,397330.0,967128.0,1746036.0,1137650.0,228022.0,377536.0,532094.0,,,,,41664.0,,41664.0,,,,,,80.1,82.6,,,100.0,Bottom 25% of geographies,10.7,,,0.0,Bottom 25% of geographies,,,Bottom 25% of geographies
188,37363,"Chattanooga, TN-GA",Central,8.4,3313.0,5.4,5.5,4.4,5.8,10.2,Bottom 25% of geographies,-7.1,75.6,76.5,67.9,94.5,52.2,26-50% of geographies,0.0,1622.0,192.0,372.0,1058.0,166.0,46.0,116.0,4.0,64.0,28.0,36.0,,22.0,6.0,16.0,,18.0,6.0,12.0,,75107114.0,6596380.0,19944920.0,48565812.0,8360732.0,1566026.0,6645558.0,149148.0,1227120.0,483792.0,743328.0,,2122794.0,34680.0,2088114.0,,337782.0,210192.0,127590.0,,91.9,92.4,83.6,94.3,91.7,51-75% of geographies,40.7,26.9,65.7,36.7,Top 25% of geographies,51-75% of geographies,51-75% of geographies,Top 25% of geographies
189,37365,,Outlying,0.0,0.0,25.4,27.7,,,,Top 25% of geographies,,87.7,87.5,,,,Top 25% of geographies,,62.0,,,62.0,,,,,,,,,,,,,,,,,635024.0,,,635024.0,,,,,,,,,,,,,,,,,74.5,72.2,,,,Bottom 25% of geographies,8.0,,,,Bottom 25% of geographies,,,
190,37366,,Outlying,0.3,3.0,5.2,5.6,0.0,,,Bottom 25% of geographies,,86.6,84.6,,,,Top 25% of geographies,,116.0,4.0,30.0,82.0,34.0,4.0,30.0,,,,,,,,,,,,,,4321878.0,14756.0,496628.0,3810496.0,511384.0,14756.0,496628.0,,,,,,,,,,,,,,91.0,90.4,100.0,,,51-75% of geographies,23.8,0.0,,,51-75% of geographies,Bottom 25% of geographies,,
191,37367,,Outlying,9.4,1115.0,20.4,20.3,6.5,0.0,26.2,Top 25% of geographies,-1.1,79.1,79.8,100.0,,18.3,51-75% of geographies,46.8,884.0,94.0,218.0,572.0,166.0,46.0,120.0,,4.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,16412625.0,1257735.0,6249389.0,8905504.0,4126124.0,483320.0,3642804.0,,47578.0,5914.0,41664.0,,23126.0,,23126.0,,67500.0,,67500.0,,82.7,82.2,89.4,100.0,41.6,26-50% of geographies,13.9,2.4,100.0,6.7,Bottom 25% of geographies,26-50% of geographies,Top 25% of geographies,26-50% of geographies
192,37369,"Cleveland, TN",Outlying,15.2,74.0,7.0,6.0,0.0,,23.7,26-50% of geographies,,92.1,96.6,0.0,,58.7,Top 25% of geographies,,20.0,,6.0,14.0,2.0,,2.0,,,,,,,,,,,,,,404340.0,,161186.0,243154.0,41664.0,,41664.0,,,,,,,,,,,,,,52.5,53.6,0.0,,84.7,Bottom 25% of geographies,12.2,0.0,,0.0,Bottom 25% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies
193,37370,"Athens, TN",Central,0.8,47.0,14.5,15.4,0.0,0.0,0.0,51-75% of geographies,,83.9,83.2,100.0,98.9,0.0,51-75% of geographies,,150.0,2.0,36.0,112.0,12.0,,12.0,,2.0,2.0,,,,,,,2.0,,,2.0,3687552.0,41664.0,996780.0,2649108.0,132912.0,,132912.0,,41664.0,41664.0,,,,,,,33884.0,,,33884.0,88.2,89.6,63.8,100.0,80.8,26-50% of geographies,15.4,0.0,0.0,0.0,26-50% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
194,37373,"Chattanooga, TN-GA",Central,0.5,16.0,2.8,3.0,0.0,,0.0,Bottom 25% of geographies,0.0,87.8,87.7,97.5,,,Top 25% of geographies,5.1,80.0,14.0,22.0,44.0,22.0,12.0,10.0,,,,,,,,,,,,,,2541522.0,253556.0,503510.0,1784456.0,272312.0,153556.0,118756.0,,,,,,,,,,,,,,94.9,95.0,100.0,,63.3,Top 25% of geographies,13.6,0.0,,0.0,Bottom 25% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies
195,37374,"Chattanooga, TN-GA",Outlying,0.0,0.0,24.5,25.0,,,,Top 25% of geographies,,81.5,83.3,,,,51-75% of geographies,,66.0,4.0,6.0,56.0,6.0,4.0,2.0,,,,,,,,,,,,,,2423220.0,69658.0,65736.0,2287826.0,89036.0,69658.0,19378.0,,,,,,,,,,,,,,92.6,94.2,,,,51-75% of geographies,21.8,,,,26-50% of geographies,,,
196,37375,"Tullahoma-Manchester, TN",Outlying,2.6,102.0,8.8,9.0,39.4,5.1,19.0,26-50% of geographies,6.1,80.2,80.3,,0.0,31.6,51-75% of geographies,,158.0,20.0,34.0,104.0,18.0,6.0,12.0,,,,,,4.0,,4.0,,,,,,6808849.0,689416.0,2441596.0,3677836.0,514644.0,188740.0,325904.0,,,,,,43500.0,,43500.0,,,,,,73.7,75.8,0.0,71.4,79.5,Bottom 25% of geographies,64.0,62.9,100.0,70.9,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies
197,37376,"Tullahoma-Manchester, TN",Outlying,0.0,0.0,34.3,33.4,,,0.0,Top 25% of geographies,,48.6,47.2,,,,Bottom 25% of geographies,,62.0,,,62.0,,,,,,,,,,,,,,,,,567832.0,,,567832.0,,,,,,,,,,,,,,,,,57.1,57.6,,,100.0,Bottom 25% of geographies,0.0,,,0.0,Bottom 25% of geographies,,,Bottom 25% of geographies
198,37377,"Chattanooga, TN-GA",Central,0.6,104.0,5.4,5.2,20.4,30.3,21.4,Bottom 25% of geographies,-53.1,87.2,88.0,21.8,58.1,100.0,Top 25% of geographies,,662.0,64.0,110.0,488.0,82.0,40.0,38.0,4.0,2.0,2.0,,,2.0,,2.0,,,,,,17818706.0,923192.0,3712654.0,13182860.0,1188065.0,639980.0,512584.0,35500.0,31884.0,31884.0,,,29164.0,,29164.0,,,,,,93.6,93.3,100.0,98.9,100.0,Top 25% of geographies,59.4,7.0,36.8,76.9,Top 25% of geographies,26-50% of geographies,26-50% of geographies,Top 25% of geographies
199,37379,"Chattanooga, TN-GA",Central,0.9,255.0,8.4,8.2,20.8,0.0,22.0,26-50% of geographies,12.0,82.1,82.5,52.2,,58.6,51-75% of geographies,-47.8,800.0,92.0,174.0,534.0,96.0,26.0,66.0,4.0,2.0,2.0,,,8.0,6.0,2.0,,6.0,,6.0,,33165055.0,1745880.0,8085770.0,23333406.0,3299963.0,423744.0,2845327.0,30892.0,41774.0,41774.0,,,88628.0,31228.0,57400.0,,142900.0,,142900.0,,93.5,93.7,100.0,100.0,94.1,Top 25% of geographies,25.2,40.9,66.7,31.7,51-75% of geographies,Top 25% of geographies,51-75% of geographies,51-75% of geographies
200,37380,"Chattanooga, TN-GA",Outlying,6.4,400.0,25.5,25.5,37.6,0.0,19.2,Top 25% of geographies,5.9,67.0,69.2,59.5,12.6,0.0,26-50% of geographies,35.3,336.0,56.0,82.0,198.0,78.0,30.0,48.0,,8.0,6.0,2.0,,2.0,,2.0,,10.0,,10.0,,46468933.0,1384392.0,5380702.0,39703840.0,3429213.0,365758.0,3063455.0,,136298.0,94634.0,41664.0,,15000.0,,15000.0,,302890.0,,302890.0,,72.6,71.3,74.4,100.0,100.0,Bottom 25% of geographies,10.1,0.0,25.6,0.0,Bottom 25% of geographies,Bottom 25% of geographies,26-50% of geographies,Bottom 25% of geographies
201,37381,"Dayton, TN",Central,0.7,65.0,16.4,16.6,11.3,,78.3,51-75% of geographies,11.3,79.0,79.7,43.1,,56.5,51-75% of geographies,-53.7,222.0,10.0,32.0,180.0,24.0,2.0,22.0,,2.0,2.0,,,,,,,,,,,6932395.0,1670438.0,1671414.0,3590542.0,1666396.0,1222600.0,443796.0,,13314.0,13314.0,,,,,,,,,,,82.4,82.0,93.2,,26.7,26-50% of geographies,16.8,20.0,,0.0,26-50% of geographies,51-75% of geographies,,Bottom 25% of geographies
202,37385,,Outlying,0.0,0.0,16.7,15.6,,0.0,20.2,51-75% of geographies,,84.0,84.4,,,100.0,51-75% of geographies,,342.0,18.0,22.0,302.0,26.0,16.0,10.0,,,,,,,,,,2.0,,2.0,,7342664.0,176568.0,337660.0,6828436.0,223755.0,152040.0,71716.0,,,,,,,,,,31762.0,,31762.0,,82.7,82.1,,100.0,95.4,26-50% of geographies,11.9,,0.0,18.8,Bottom 25% of geographies,,Bottom 25% of geographies,51-75% of geographies
203,37387,,Outlying,0.0,0.0,11.8,10.8,,,0.0,51-75% of geographies,,82.7,83.3,,,95.7,51-75% of geographies,,212.0,4.0,18.0,190.0,18.0,4.0,14.0,,,,,,,,,,,,,,3932756.0,63726.0,876810.0,2992220.0,918406.0,63726.0,854680.0,,,,,,,,,,,,,,79.2,78.4,,,100.0,Bottom 25% of geographies,13.8,,,35.5,Bottom 25% of geographies,,,Top 25% of geographies
204,37388,"Tullahoma-Manchester, TN",Central,4.6,1203.0,14.6,11.3,37.2,7.5,46.6,51-75% of geographies,14.5,68.8,71.0,34.4,49.1,30.9,26-50% of geographies,-5.9,1514.0,202.0,442.0,870.0,292.0,108.0,182.0,2.0,30.0,12.0,18.0,,2.0,,2.0,,18.0,6.0,8.0,4.0,84333682.0,4675762.0,30292716.0,49365204.0,14746866.0,1697250.0,12735616.0,314000.0,3904535.0,165374.0,3739162.0,,23134.0,,23134.0,,453307.0,151166.0,184696.0,117444.0,77.5,78.6,61.7,40.0,91.9,Bottom 25% of geographies,25.5,13.5,42.1,22.0,51-75% of geographies,26-50% of geographies,26-50% of geographies,51-75% of geographies
205,37391,"Cleveland, TN",Outlying,0.0,0.0,12.5,13.3,,,,51-75% of geographies,,74.4,72.0,,,,26-50% of geographies,,22.0,2.0,4.0,16.0,2.0,,2.0,,,,,,,,,,,,,,287999.0,5252.0,73560.0,209186.0,41664.0,,41664.0,,,,,,,,,,,,,,84.9,83.9,,,,26-50% of geographies,11.5,,,,Bottom 25% of geographies,,,
206,37394,,Outlying,14.1,14.0,9.1,8.6,0.0,,0.0,26-50% of geographies,0.0,92.2,90.2,99.8,,100.0,Top 25% of geographies,-0.2,4.0,,2.0,2.0,,,,,,,,,,,,,,,,,194578.0,,183784.0,10794.0,,,,,,,,,,,,,,,,,61.6,72.8,0.0,,0.0,Bottom 25% of geographies,22.1,0.0,,0.0,26-50% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies
207,37396,"Chattanooga, TN-GA",Outlying,0.0,0.0,13.5,13.5,,,,51-75% of geographies,,89.1,89.1,,,,Top 25% of geographies,,6.0,,,6.0,,,,,,,,,,,,,,,,,37854.0,,,37854.0,,,,,,,,,,,,,,,,,79.8,79.8,,,,Bottom 25% of geographies,0.0,,,,Bottom 25% of geographies,,,
208,37397,"Chattanooga, TN-GA",Outlying,1.1,106.0,13.5,13.7,0.0,0.0,0.0,51-75% of geographies,0.0,76.0,75.2,100.0,,92.5,26-50% of geographies,22.0,396.0,42.0,48.0,306.0,56.0,26.0,28.0,2.0,2.0,,2.0,,,,,,4.0,4.0,,,5424440.0,431666.0,1016579.0,3976196.0,523259.0,252908.0,251150.0,19200.0,41664.0,,41664.0,,,,,,44590.0,44590.0,,,83.9,84.0,100.0,100.0,79.7,26-50% of geographies,11.3,87.7,0.0,8.6,Bottom 25% of geographies,Top 25% of geographies,Bottom 25% of geographies,26-50% of geographies
209,37398,"Tullahoma-Manchester, TN",Outlying,5.6,870.0,13.7,12.7,17.4,0.0,12.7,51-75% of geographies,11.8,72.6,74.4,73.7,36.3,64.3,26-50% of geographies,2.1,1020.0,140.0,250.0,630.0,260.0,92.0,168.0,,8.0,6.0,2.0,,8.0,2.0,2.0,4.0,4.0,,4.0,,52051926.0,3569634.0,8591146.0,39891146.0,8406277.0,2937484.0,5468794.0,,101190.0,32390.0,68800.0,,96610.0,31070.0,15540.0,50000.0,23764.0,,23764.0,,79.5,79.0,76.2,100.0,62.6,Bottom 25% of geographies,23.0,28.0,26.5,0.0,51-75% of geographies,51-75% of geographies,26-50% of geographies,Bottom 25% of geographies
210,37402,"Chattanooga, TN-GA",Central,56.1,2408.0,37.4,24.4,47.8,0.0,43.0,Top 25% of geographies,-23.9,5.6,6.3,2.2,0.0,0.0,Bottom 25% of geographies,2.2,1572.0,126.0,302.0,1144.0,118.0,34.0,76.0,8.0,18.0,10.0,8.0,,6.0,6.0,,,34.0,4.0,26.0,4.0,301560326.0,8750972.0,82638983.0,210170370.0,39051360.0,3602858.0,32732719.0,2715782.0,461272.0,161798.0,299474.0,,49964.0,49964.0,,,20904058.0,138998.0,20706123.0,58938.0,78.8,86.5,75.0,100.0,80.6,Bottom 25% of geographies,42.9,5.7,61.5,46.5,Top 25% of geographies,26-50% of geographies,51-75% of geographies,Top 25% of geographies
211,37403,"Chattanooga, TN-GA",Central,15.7,1172.0,32.3,25.1,48.7,44.2,61.0,Top 25% of geographies,4.2,23.0,25.8,18.3,51.0,22.5,Bottom 25% of geographies,-10.2,522.0,78.0,102.0,342.0,46.0,22.0,24.0,,16.0,6.0,10.0,,2.0,,2.0,,6.0,,2.0,4.0,68998312.0,5663066.0,14166242.0,49169004.0,3047512.0,1588268.0,1459246.0,,266960.0,99120.0,167840.0,,21020.0,,21020.0,,1658110.0,,1536734.0,121376.0,89.1,92.2,79.9,100.0,100.0,51-75% of geographies,48.7,17.4,100.0,24.4,Top 25% of geographies,51-75% of geographies,Top 25% of geographies,51-75% of geographies
212,37404,"Chattanooga, TN-GA",Central,42.5,5589.0,24.0,16.2,29.7,15.3,34.8,Top 25% of geographies,-0.6,49.3,56.8,46.9,16.4,11.5,Bottom 25% of geographies,5.7,1056.0,136.0,236.0,684.0,62.0,20.0,42.0,,90.0,36.0,52.0,2.0,10.0,,10.0,,10.0,2.0,8.0,,106393038.0,3812602.0,16284712.0,86295726.0,8363104.0,346496.0,8016608.0,,1920248.0,441222.0,1463196.0,15830.0,68218.0,,68218.0,,153910.0,23310.0,130600.0,,86.2,92.1,79.6,42.0,86.9,26-50% of geographies,44.5,9.7,56.4,1.4,Top 25% of geographies,26-50% of geographies,51-75% of geographies,26-50% of geographies
213,37405,"Chattanooga, TN-GA",Central,4.5,854.0,13.8,11.7,12.8,3.3,23.0,51-75% of geographies,-18.4,47.7,51.0,19.8,85.1,27.8,Bottom 25% of geographies,-14.0,1532.0,176.0,334.0,1022.0,168.0,64.0,92.0,12.0,28.0,8.0,20.0,,24.0,8.0,14.0,2.0,22.0,4.0,12.0,6.0,136733824.0,4491456.0,35043589.0,97198778.0,12823208.0,2005340.0,10236278.0,581590.0,401786.0,115142.0,286644.0,,1081988.0,97064.0,284874.0,700050.0,1028786.0,546022.0,286470.0,196294.0,94.0,94.8,86.5,98.6,100.0,Top 25% of geographies,52.5,24.7,59.9,43.8,Top 25% of geographies,51-75% of geographies,51-75% of geographies,Top 25% of geographies
214,37406,"Chattanooga, TN-GA",Central,75.4,9989.0,32.1,21.0,36.9,28.1,0.0,Top 25% of geographies,2.0,46.2,61.4,41.4,100.0,21.7,Bottom 25% of geographies,-1.3,1038.0,136.0,230.0,672.0,58.0,6.0,50.0,2.0,166.0,88.0,72.0,6.0,2.0,,2.0,,2.0,,2.0,,105036877.0,4174470.0,35895923.0,64966482.0,5597874.0,62368.0,5493839.0,41666.0,3268116.0,1334376.0,1853076.0,80664.0,22098.0,,22098.0,,17094.0,,17094.0,,75.0,73.3,74.4,71.9,85.4,Bottom 25% of geographies,20.4,12.1,84.6,20.2,26-50% of geographies,26-50% of geographies,Top 25% of geographies,51-75% of geographies
215,37407,"Chattanooga, TN-GA",Central,32.4,3290.0,40.7,26.3,51.1,,47.7,Top 25% of geographies,-9.6,32.4,48.8,17.8,,13.2,Bottom 25% of geographies,-5.9,544.0,78.0,96.0,370.0,44.0,20.0,22.0,2.0,46.0,30.0,14.0,2.0,6.0,2.0,4.0,,6.0,,6.0,,85692020.0,4104904.0,12319519.0,69267598.0,5737501.0,727359.0,4634128.0,376014.0,732354.0,462076.0,248614.0,21664.0,609272.0,243822.0,365450.0,,155540.0,,155540.0,,75.7,77.8,65.8,,81.8,Bottom 25% of geographies,8.0,0.9,,2.0,Bottom 25% of geographies,26-50% of geographies,,26-50% of geographies
